chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,full_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
,,59949,0,0,0,0,0,2,0,,0,Seamus,Seamus Coleman,0,152,FALSE,,,50,59949.jpg,0,Coleman,0.4,FALSE,,a,7,11,55,0,0,0,0,0,11,Coleman,Coleman,Everton,Coleman Everton,D,1833,0,1,5,29,0,0,0,3,1,0,2,325,321.2,149,175,64.6,192,75,198,52,186,44,214,67
,,80226,0,0,0,0,0,2,0,,0,Serge,Serge Aurier,0,389,FALSE,,,55,80226.jpg,0,Aurier,5.5,FALSE,,a,17,6,124,0,0,0,0,0,22.5,Aurier,Aurier,Spurs,Aurier Spurs,D,2699,1,7,9,33,1,0,0,2,1,0,15,623,655.2,508.1,252,141.6,55,23,46,9,135,22,68,11
,,61933,0,0,0,0,0,2,0,,0,Shane,Shane Duffy,0,58,FALSE,,,45,61933.jpg,0,Duffy,0.9,FALSE,,a,3,36,44,0,0,0,0,0,9.8,Duffy,Duffy,Brighton,Duffy Brighton,D,1232,1,0,3,18,0,0,0,2,0,0,1,227,288,29.8,100,41.8,210,81,302,110,232,70,271,93
,,20452,0,0,0,0,0,4,0,,0,Shane,Shane Long,0,361,FALSE,,,55,20452.jpg,0,Long,0.7,FALSE,,a,16,20,62,0,0,0,0,0,11.3,Long,Long,Burnley,Long Burnley,D,1386,2,3,5,20,0,0,0,0,0,0,4,159,190.8,264.8,536,99.4,264,31,136,18,58,26,135,26
0,,69140,0,0,0,0,0,2,0,,0,Shkodran,Shkodran Mustafi,0,7,FALSE,Hamstring injury - Expected back 31 Oct,2020-08-15T10:00:11.331812Z,50,69140.jpg,0,Mustafi,0,FALSE,,i,1,3,43,0,0,0,0,0,8.6,Mustafi,Mustafi,Arsenal,Mustafi Arsenal,D,1205,0,2,4,17,0,0,0,2,0,0,2,242,277.2,45.5,155,47.9,216,83,280,97,196,50,259,87
,,39476,0,0,0,0,0,2,0,,0,Sokratis,Sokratis Papastathopoulos,0,2,FALSE,,,50,39476.jpg,0,Papastathopoulos,0.3,FALSE,,a,1,3,57,0,0,0,0,0,11.4,Sokratis,Sokratis,Arsenal,Papastathopoulos Arsenal,D,1696,2,0,4,25,0,0,0,6,0,0,5,305,436.2,36.8,110,58.5,142,53,290,105,220,64,230,74
,,87873,0,0,0,0,0,2,0,,0,Stuart,Stuart Dallas,0,200,FALSE,,,45,87873.jpg,0,Dallas,8.9,FALSE,,a,10,2,0,0,0,0,0,0,0,Dallas,Dallas,Leeds,Dallas Leeds,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,155,390,155,375,150,402,155
,,232792,0,0,0,0,0,2,0,,0,Tariq,Tariq Lamptey,0,77,FALSE,,,45,232792.jpg,0,Lamptey,4.8,FALSE,,a,3,36,26,0,0,0,0,0,5.8,Lamptey,Lamptey,Brighton,Lamptey Brighton,D,619,0,1,3,8,0,0,0,2,0,0,0,136,91.8,82.1,27,20.2,311,118,238,74,296,108,315,115
,,244856,0,0,0,0,0,2,0,,0,Teden,Teden Mengi,0,319,FALSE,,,40,244856.jpg,0,Mengi,0.7,FALSE,,a,13,1,0,0,0,0,0,0,0,Mengi,Mengi,Man Utd,Mengi Man Utd,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,143,367,143,348,137,385,143
,,82514,0,0,0,0,0,2,0,,0,Tim,Tim Ream,0,176,FALSE,,,45,82514.jpg,0,Ream,0.3,FALSE,,a,8,54,0,0,0,0,0,0,0,Ream,Ream,Fulham,Ream Fulham,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,152,387,152,372,147,399,152
,,201084,0,0,0,0,0,2,0,,0,Timothy,Timothy Fosu-Mensah,0,312,FALSE,,,45,201084.jpg,0,Fosu-Mensah,0.2,FALSE,,a,13,1,7,0,0,0,0,0,1.6,Fosu-Mensah,Fosu-Mensah,Man Utd,Fosu-Mensah Man Utd,D,136,0,0,1,1,0,0,0,1,0,0,0,27,12,28.6,6,4.2,358,133,304,112,320,122,350,127
,,55605,0,0,0,0,0,2,0,,0,Toby,Toby Alderweireld,0,386,FALSE,,,55,55605.jpg,0,Alderweireld,1.5,FALSE,,a,17,6,97,0,0,0,0,0,17.6,Alderweireld,Alderweireld,Spurs,Alderweireld Spurs,D,2957,2,2,7,39,1,0,0,7,0,0,6,576,773.6,196,182,115.2,29,7,166,37,181,40,103,23
,,173807,0,0,0,0,0,3,0,,0,Tom,Tom Davies,0,163,FALSE,,,55,173807.jpg,0,Davies,0.2,FALSE,,a,7,11,59,0,0,0,0,0,10.7,Davies,Davies,Spurs,Davies Spurs,D,2020,1,1,5,34,0,0,0,8,0,0,3,233,270.4,122.6,262,65.5,219,92,210,121,131,76,210,103
,,169187,0,0,0,0,0,2,0,,0,Trent,Trent Alexander-Arnold,0,259,FALSE,,,75,169187.jpg,0,Alexander-Arnold,50.2,FALSE,,a,11,14,210,0,0,0,0,0,28,Alexander-Arnold,Alexander-Arnold,Liverpool,Alexander-Arnold Liverpool,D,3173,4,15,14,32,0,0,0,5,0,0,24,904,1026.8,1380.3,420,282.8,3,1,2,1,80,8,11,1
,,244723,0,0,0,0,0,2,0,,0,Tyrick,Tyrick Mitchell,0,146,FALSE,,,40,244723.jpg,0,Mitchell,1.6,FALSE,,a,6,31,4,0,0,0,0,0,1,Mitchell,Mitchell,Crystal Palace,Mitchell Crystal Palace,D,193,0,0,0,4,0,0,0,1,0,0,0,23,36.4,58.7,2,9.7,338,125,267,91,327,126,336,123
,,149484,0,0,0,0,0,2,0,,0,Tyrone,Tyrone Mings,0,41,FALSE,,,50,149484.jpg,0,Mings,0.9,FALSE,,a,2,7,90,0,0,0,0,0,18,Mings,Mings,Aston Villa,Mings Aston Villa,D,2902,2,2,6,53,0,0,0,7,0,0,9,537,758,87.3,119,96.6,31,9,233,71,217,61,140,37
,,184667,0,0,0,0,0,2,0,,0,Victor,Victor Lindelöf,0,308,FALSE,,,50,184667.jpg,0,Lindelöf,2,FALSE,,a,13,1,116,0,0,0,0,0,23.2,Lindelöf,Lindelöf,Man Utd,Lindelöf Man Utd,D,3092,1,0,12,32,1,0,0,6,0,0,9,618,554,73.6,79,70.7,89,36,246,81,253,83,193,57
,,97032,0,0,0,0,0,2,0,,0,Virgil,Virgil van Dijk,0,250,FALSE,,,65,97032.jpg,0,van Dijk,11.2,FALSE,,a,11,14,178,0,0,0,0,0,27.4,van Dijk,van Dijk,Liverpool,van Dijk Liverpool,D,3420,5,2,15,33,0,0,0,1,0,0,14,804,930.2,152.4,467,154.8,10,2,195,49,69,4,52,6
,,15033,0,0,0,0,0,2,0,,0,Wes,Wes Morgan,0,216,FALSE,,,45,15033.jpg,0,Morgan,0.2,FALSE,,a,9,13,19,0,0,0,0,0,4.2,Morgan,Morgan,Leicester,Morgan Leicester,D,430,0,0,1,6,0,0,0,0,0,0,2,87,85.8,2.1,58,14.5,316,119,340,130,271,93,325,119
,,462424,0,0,0,0,0,2,0,,0,William,William Saliba,0,27,FALSE,,,45,462424.jpg,0,Saliba,5.4,FALSE,,a,1,3,0,0,0,0,0,0,0,Saliba,Saliba,Arsenal,Saliba Arsenal,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,168,422,168,416,166,431,168
,,90585,0,0,0,0,0,2,0,,0,Willy,Willy Boly,0,458,FALSE,,,55,90585.jpg,0,Boly,2.5,FALSE,,a,20,39,97,0,0,0,0,0,17.6,Boly,Boly,Wolves,Boly Wolves,D,1980,0,1,12,15,0,0,0,1,1,0,10,470,477,85.8,119,68.4,125,46,236,73,218,62,201,60
,,213482,0,0,0,0,0,2,0,,0,Yan,Yan Valery,0,378,FALSE,,,50,213482.jpg,0,Valery,0.2,FALSE,,a,16,20,18,0,0,0,0,0,3.6,Valery,Valery,Southampton,Valery Southampton,D,778,0,1,1,20,0,0,0,1,0,0,0,93,112,44.2,77,23.3,301,115,281,98,257,87,306,109
,,164511,0,0,0,0,0,2,0,,0,Yerry,Yerry Mina,0,162,FALSE,,,55,164511.jpg,0,Mina,1.1,FALSE,,a,7,11,78,0,0,0,0,0,14.2,Mina,Mina,Everton,Mina Everton,D,2281,2,1,5,37,1,0,0,3,0,0,8,419,535.4,87.2,422,104.4,101,41,234,72,77,6,123,31
,,208998,0,0,0,0,0,2,0,,0,Zeze Steven,Zeze Steven Sessegnon,0,192,FALSE,,,45,208998.jpg,0,Sessegnon,0.9,FALSE,,a,8,54,0,0,0,0,0,0,0,Sessegnon,Sessegnon,Fulham,Sessegnon Fulham,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,165,413,165,401,162,422,165
,,233425,0,0,0,0,0,4,0,,0,Aaron,Aaron Connolly,0,78,FALSE,,,55,233425.jpg,0,Connolly,1,FALSE,,a,3,36,61,0,0,0,0,0,11.1,Connolly,Connolly,Brighton,Connolly Brighton,F,1250,3,3,5,22,0,0,0,0,0,0,5,146,150.6,91.4,530,76,286,35,232,36,59,27,179,29
,,74471,0,0,0,0,0,3,0,,0,Aaron,Aaron Mooy,0,60,FALSE,,,50,74471.jpg,0,Mooy,0.4,FALSE,,a,3,36,80,0,0,0,0,0,16,Mooy,Mooy,Brighton,Mooy Brighton,M,2079,2,2,6,33,0,0,0,1,1,0,9,337,436.6,614.9,291,134,141,54,27,21,119,66,75,43
,,197030,0,0,0,0,0,3,0,,0,Aboubakar,Aboubakar Kamara,0,190,FALSE,,,50,197030.jpg,0,Kamara,0.3,FALSE,,a,8,54,0,0,0,0,0,0,0,Kamara,Kamara,Fulham,Kamara Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,181,449,181,446,181,452,181
,,80179,0,0,0,0,0,3,0,,0,Adam,Adam Forshaw,0,199,FALSE,,,50,80179.jpg,0,Forshaw,0.1,FALSE,,a,10,2,0,0,0,0,0,0,0,Forshaw,Forshaw,Leeds,Forshaw Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,172,434,172,428,171,439,172
,,39155,0,0,0,0,0,3,0,,0,Adam,Adam Lallana,0,54,FALSE,,,65,39155.jpg,0,Lallana,2.1,FALSE,,a,3,36,27,0,0,0,0,0,4.2,Lallana,Lallana,Brighton,Lallana Brighton,M,371,1,1,1,5,0,0,0,1,0,0,1,97,107.2,68.8,74,25.1,306,130,256,132,260,127,302,132
,,159533,0,0,0,0,0,3,0,,0,Adama,Adama Traoré,0,465,FALSE,,,65,159533.jpg,0,Traoré,11.3,FALSE,,a,20,39,130,0,0,0,0,0,20,Traoré,Traoré,Wolves,Traoré Wolves,M,2599,4,9,7,33,0,0,0,1,0,0,14,522,727.2,786.4,583,209.7,43,11,18,15,54,27,28,15
,,46483,0,0,0,0,0,3,0,,0,Adrien,Adrien Silva,0,220,FALSE,,,45,46483.jpg,0,Silva,0.3,FALSE,,a,9,13,0,0,0,0,0,0,0,Silva,Silva,Leicester,Silva Leicester,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,159,377,159,360,152,391,159
,,181008,0,0,0,0,0,4,0,,0,Albian,Albian Ajeti,0,447,FALSE,,,55,181008.jpg,0,Ajeti,0,FALSE,,a,19,21,9,0,0,0,0,0,1.6,Ajeti,Ajeti,West Ham,Ajeti West Ham,F,132,0,0,0,3,0,0,0,0,0,0,0,16,5.2,22.9,47,7.3,365,49,312,47,282,47,342,48
,,128389,0,0,0,0,0,4,0,,0,Aleksandar,Aleksandar Mitrovic,0,184,FALSE,,,60,128389.jpg,0,Mitrovic,23,FALSE,,a,8,54,0,0,0,0,0,0,0,Mitrovic,Mitrović,Fulham,Mitrovic Fulham,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,60,473,60,473,60,473,60
,,153133,0,0,0,0,0,3,0,,0,Alex,Alex Iwobi,0,159,FALSE,,,60,153133.jpg,0,Iwobi,0.2,FALSE,,a,7,11,52,0,0,0,0,0,8.7,Iwobi,Iwobi,Everton,Iwobi Everton,M,1591,1,0,4,30,0,0,0,0,0,0,2,227,246.4,383.7,329,95.9,231,97,90,62,103,56,143,77
,,81880,0,0,0,0,0,3,0,,0,Alex,Alex Oxlade-Chamberlain,0,248,FALSE,,,65,81880.jpg,0,Oxlade-Chamberlain,0.3,FALSE,,a,11,14,76,0,0,0,0,0,11.7,Chamberlain,Chamberlain,Liverpool,Oxlade-Chamberlain Liverpool,M,1475,4,1,8,12,1,0,0,1,0,0,2,268,300,298.2,406,99.9,202,84,119,77,83,43,133,70
,,59966,0,0,0,0,0,4,0,,0,Alexandre,Alexandre Lacazette,0,6,FALSE,,,85,59966.jpg,0,Lacazette,1.8,FALSE,,a,1,3,118,0,0,0,0,0,13.9,Lacazette,Lacazette,Arsenal,Lacazette Arsenal,F,1867,10,7,5,25,0,0,0,8,0,0,16,387,536.4,337.7,861,173.8,99,15,105,14,31,17,45,17
,,243016,0,0,0,0,0,3,0,,0,Alexis,Alexis Mac Allister,0,80,FALSE,,,55,243016.jpg,0,Mac Allister,0.2,FALSE,,a,3,36,12,0,0,0,0,0,2.2,Mac Allister,Mac Allister,Brighton,Mac Allister Brighton,M,348,0,0,0,6,0,0,0,0,0,0,0,35,28.4,73.8,66,16.9,343,143,245,127,266,130,321,138
,,165210,0,0,0,0,0,3,0,,0,Alireza,Alireza Jahanbakhsh,0,71,FALSE,,,55,165210.jpg,0,Jahanbakhsh,0.2,FALSE,,a,3,36,28,0,0,0,0,0,5.1,Jahanbakhsh,Jahanbakhsh,Brighton,Jahanbakhsh Brighton,M,305,2,1,1,4,0,0,0,0,0,0,2,90,90.6,62.5,106,25.9,312,132,265,134,224,114,298,130
,,170137,0,0,0,0,0,3,0,,0,Allan,Allan Saint-Maximin,0,338,FALSE,,,55,170137.jpg,0,Saint-Maximin,9.8,FALSE,,a,14,4,92,0,0,0,0,0,16.7,Saint-Maximin,Saint-Maximin,Newcastle,Saint-Maximin Newcastle,M,1860,3,5,8,22,0,0,0,0,0,0,7,321,434,423.4,542,139.8,144,55,81,58,56,29,70,40
,,120250,0,0,0,0,0,3,0,,0,André Filipe,André Filipe Tavares Gomes,0,158,FALSE,,,55,120250.jpg,0,Tavares Gomes,0.2,FALSE,,a,7,11,39,0,0,0,0,0,7.1,André Gomes,André Gomes,Everton,Tavares Gomes Everton,M,1457,0,1,5,20,0,0,0,6,0,0,3,184,156.6,179.4,33,36.4,281,120,178,111,292,139,280,123
,,203325,0,0,0,0,0,3,0,,0,André-Frank,André-Frank Zambo Anguissa,0,191,FALSE,,,45,203325.jpg,0,Zambo Anguissa,0.8,FALSE,,a,8,54,0,0,0,0,0,0,0,Anguissa,Anguissa,Fulham,Zambo Anguissa Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,164,412,164,400,158,421,164
,,156689,0,0,0,0,0,3,0,,0,Andreas,Andreas Pereira,0,304,FALSE,,,50,156689.jpg,0,Pereira,0.1,FALSE,,a,13,1,60,0,0,0,0,0,12,Pereira,Pereira,Man Utd,Pereira Man Utd,M,1478,1,3,6,16,0,0,0,3,0,0,1,198,245.6,432.1,343,102.3,232,98,75,53,97,52,128,69
,,56377,0,0,0,0,0,3,0,,0,Andriy,Andriy Yarmolenko,0,436,FALSE,,,60,56377.jpg,0,Yarmolenko,0.3,FALSE,,a,19,21,70,0,0,0,0,0,11.7,Yarmolenko,Yarmolenko,West Ham,Yarmolenko West Ham,M,981,5,1,3,17,0,0,0,2,0,0,10,231,284.4,265.7,329,87.9,212,88,135,89,102,55,158,84
,,40142,0,0,0,0,0,4,0,,0,Andy,Andy Carroll,0,320,FALSE,,,55,40142.jpg,0,Carroll,0.1,FALSE,,a,14,4,34,0,0,0,0,0,6.2,Carroll,Carroll,Newcastle,Carroll Newcastle,F,617,0,4,2,10,0,0,0,1,0,0,0,87,136.6,162,211,51.1,290,37,189,28,158,41,249,37
,,232826,0,0,0,0,0,3,0,,0,Anthony,Anthony Gordon,0,168,FALSE,,,45,232826.jpg,0,Gordon,1.2,FALSE,,a,7,11,17,0,0,0,0,0,3.8,Gordon,Gordon,Everton,Gordon Everton,M,436,0,1,0,6,0,0,0,0,0,0,1,63,76,98.4,44,21.8,320,134,227,126,283,136,312,134
,,83543,0,0,0,0,0,3,0,,0,Anthony,Anthony Knockaert,0,177,FALSE,,,55,83543.jpg,0,Knockaert,0.4,FALSE,,a,8,54,0,0,0,0,0,0,0,Knockaert,Knockaert,Fulham,Knockaert Fulham,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,188,463,188,461,188,463,188
,,148225,0,0,0,0,0,4,0,,0,Anthony,Anthony Martial,0,303,FALSE,,,90,148225.jpg,0,Martial,36.1,FALSE,,a,13,1,200,0,0,0,0,0,22.2,Martial,Martial,Man Utd,Martial Man Utd,F,2625,17,9,14,27,0,0,1,1,0,0,14,544,855.6,439.3,1297,259.4,19,4,71,7,11,8,15,6
,,193488,0,0,0,0,0,3,0,,0,Anwar,Anwar El Ghazi,0,45,FALSE,,,60,193488.jpg,0,El Ghazi,0.3,FALSE,,a,2,7,93,0,0,0,0,0,15.5,El Ghazi,El Ghazi,Aston Villa,El Ghazi Aston Villa,M,2046,4,5,5,48,0,0,0,3,0,0,0,281,383.2,482.2,655,152,167,69,52,40,43,23,56,32
,,44699,0,0,0,0,0,4,0,,0,Ashley,Ashley Barnes,0,87,FALSE,,,60,44699.jpg,0,Barnes,0.9,FALSE,,a,4,90,61,0,0,0,0,0,10.2,Barnes,Barnes,Burnley,Barnes Burnley,F,1350,6,0,8,21,0,0,0,4,0,0,6,161,226.2,85.1,474,75.9,245,27,237,38,67,30,180,30
,,60551,0,0,0,0,0,3,0,,0,Ashley,Ashley Westwood,0,89,FALSE,,,55,60551.jpg,0,Westwood,1.1,FALSE,,a,4,90,118,0,0,0,0,0,21.5,Westwood,Westwood,Burnley,Westwood Burnley,M,3150,2,7,15,39,0,0,0,9,0,0,11,567,596.8,814.2,135,154.7,73,22,14,11,204,106,53,30
,,168580,0,0,0,0,0,3,0,,0,Ayoze,Ayoze Pérez,0,229,FALSE,,,65,168580.jpg,0,Pérez,1.2,FALSE,,a,9,13,129,0,0,0,0,0,19.8,Pérez,Pérez,Leicester,Pérez Leicester,M,1998,8,5,9,25,0,0,0,0,0,0,9,402,547.4,443.9,779,177.3,94,30,68,51,35,16,43,23
,,108823,0,0,0,0,0,3,0,,0,Bamidele,Dele Alli,0,394,FALSE,,,80,108823.jpg,0,Alli,0.9,FALSE,,a,17,6,117,0,0,0,0,0,14.6,Alli,Alli,Spurs,Alli Spurs,M,1845,8,6,4,25,0,0,0,2,0,0,12,349,531.2,328.6,627,148.9,104,33,107,70,47,24,61,36
,,115556,0,0,0,0,0,2,0,,0,Ben,Ben Davies,0,395,FALSE,,,50,115556.jpg,0,Davies,0.8,FALSE,,a,17,6,41,0,0,0,0,0,8.2,Davies,Davies,Everton,Davies Everton,M,1430,0,0,4,19,0,0,0,6,0,0,2,223,279.8,172.4,94,54.4,215,82,180,43,240,76,238,77
,,167878,0,0,0,0,0,3,0,,0,Ben,Ben Osborn,0,356,FALSE,,,50,167878.jpg,0,Osborn,0.1,FALSE,,a,15,49,19,0,0,0,0,0,3.8,Osborn,Osborn,Sheffield Utd,Osborn Sheffield Utd,M,590,0,0,2,4,0,0,0,0,0,0,0,84,78.4,108.5,65,25.3,319,133,218,123,268,132,300,131
,,100649,0,0,0,0,0,3,0,,0,Bernard,Bernard,0,154,FALSE,,,60,100649.jpg,0,Anício Caldeira Duarte,0.3,FALSE,,a,7,11,72,0,0,0,0,0,12,Bernard,Bernard,Everton,Anício Caldeira Duarte Everton,M,1269,3,2,9,12,0,0,0,2,0,0,6,237,315,349.1,236,89.8,194,80,99,66,144,82,154,83
,,165809,0,0,0,0,0,3,0,,0,Bernardo Mota,Bernardo Silva,0,281,FALSE,,,75,165809.jpg,0,Veiga de Carvalho e Silva,1.4,FALSE,,a,12,43,116,0,0,0,0,0,15.5,Bernardo Silva,Bernardo Silva,Man City,Veiga de Carvalho e Silva Man City,M,2021,6,7,9,24,0,0,0,5,0,0,7,526,626.2,773.2,927,232.5,63,17,19,16,28,13,22,13
0,,243568,0,0,0,0,0,3,0,,0,Billy,Billy Gilmour,0,124,FALSE,Knee injury - Expected back 07 Nov,2020-08-15T10:00:11.591471Z,45,243568.jpg,0,Gilmour,0.6,FALSE,,i,5,8,9,0,0,0,0,0,2,Gilmour,Gilmour,Chelsea,Gilmour Chelsea,M,191,0,0,1,3,0,0,0,0,0,0,0,41,31.4,55.3,5,9.1,341,141,272,137,324,149,338,144
,,18867,0,0,0,0,0,4,0,,0,Billy,Billy Sharp,0,343,FALSE,,,60,18867.jpg,0,Sharp,0.2,FALSE,,a,15,49,57,0,0,0,0,0,9.5,Sharp,Sharp,Sheffield Utd,Sharp Sheffield Utd,F,1037,3,2,4,10,0,0,0,1,1,0,9,159,175.4,186.2,348,69.9,273,32,173,24,94,32,195,32
,,96994,0,0,0,0,0,4,0,,0,Bobby,Bobby Decordova-Reid,0,181,FALSE,,,55,96994.jpg,0,Decordova-Reid,0.3,FALSE,,a,8,54,0,0,0,0,0,0,0,Decordova-Reid,Decordova-Reid,Fulham,Decordova-Reid Fulham,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,57,464,57,462,57,464,57
,,466955,0,0,0,0,0,3,0,,0,Brandon,Brandon Pierrick,0,147,FALSE,,,45,466955.jpg,0,Pierrick,0.1,FALSE,,a,6,31,2,0,0,0,0,0,0.4,Pierrick,Pierrick,Crystal Palace,Pierrick Crystal Palace,M,13,0,0,0,0,0,0,0,0,0,0,0,7,6.4,21,2,2.9,363,151,313,147,329,151,356,148
,,428610,0,0,0,0,0,3,0,,0,Bruno André,Bruno André Cavaco Jordao,0,475,FALSE,,,45,428610.jpg,0,Cavaco Jordao,0.3,FALSE,,a,20,39,1,0,0,0,0,0,0.2,Jordao,Jordao,Wolves,Cavaco Jordao Wolves,M,6,0,0,0,0,0,0,0,0,0,0,0,4,2.6,10.4,0,1.3,367,154,326,149,412,164,367,154
,,141746,0,0,0,0,0,3,0,,0,Bruno Miguel,Bruno Miguel Borges Fernandes,0,302,FALSE,,,105,141746.jpg,0,Borges Fernandes,32.8,FALSE,,a,13,1,117,0,0,0,0,0,11.1,Fernandes,Fernandes,Man Utd,Borges Fernandes Man Utd,M,1187,8,8,9,6,0,0,0,2,0,0,18,366,551.8,479.3,361,139.2,92,29,54,42,92,49,71,41
,,223340,0,0,0,0,0,3,0,,0,Bukayo,Bukayo Saka,0,24,FALSE,,,55,223340.jpg,0,Saka,4.2,FALSE,,a,1,3,71,0,0,0,0,0,12.9,Saka,Saka,Arsenal,Saka Arsenal,M,1746,1,6,7,18,0,0,0,6,0,0,4,259,327.2,322.5,248,89.8,191,79,110,72,139,81,153,82
,,209046,0,0,0,0,0,3,0,,0,Callum,Callum Hudson-Odoi,0,122,FALSE,,,60,209046.jpg,0,Hudson-Odoi,0.5,FALSE,,a,5,8,53,0,0,0,0,0,8.8,Hudson-Odoi,Hudson-Odoi,Chelsea,Hudson-Odoi Chelsea,M,849,1,5,2,14,0,0,0,1,0,0,3,197,235.2,341.4,325,89.9,240,102,102,69,106,57,152,81
,,171975,0,0,0,0,0,4,0,,0,Callum,Callum Robinson,0,358,FALSE,,,55,171975.jpg,0,Robinson,0.1,FALSE,,a,15,49,33,0,0,0,0,0,6,Callum Robinson,Callum Robinson,Sheffield Utd,Robinson Sheffield Utd,F,669,1,2,2,6,0,0,0,1,0,0,1,73,79.8,72.8,156,30.4,317,40,249,39,195,44,290,42
0,,66838,0,0,0,0,0,4,0,,0,Cenk,Cenk Tosun,0,153,FALSE,Knee injury - Unknown return date,2020-08-15T10:00:11.707165Z,60,66838.jpg,0,Tosun,0,FALSE,,i,7,11,24,0,0,0,0,0,4,Tosun,Tosun,Everton,Tosun Everton,F,462,2,0,2,6,0,0,0,0,0,0,1,86,89,63.4,229,37.7,315,39,263,42,148,38,277,40
,,78356,0,0,0,0,0,4,0,,0,Charlie,Charlie Austin,0,415,FALSE,,,55,78356.jpg,0,Austin,1.8,FALSE,,a,18,35,0,0,0,0,0,0,0,Austin,Austin,West Brom,Austin West Brom,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,56,462,56,460,56,462,56
,,200439,0,0,0,0,0,4,0,,0,Che,Che Adams,0,377,FALSE,,,60,200439.jpg,0,Adams,2.5,FALSE,,a,16,20,78,0,0,0,0,0,13,Adams,Adams,Southampton,Adams Southampton,F,1095,4,4,4,17,0,0,0,0,0,0,8,242,226.2,184.9,524,92.3,247,28,174,25,61,29,147,28
,,55037,0,0,0,0,0,3,0,,0,Cheikhou,Cheikhou Kouyaté,0,133,FALSE,,,50,55037.jpg,0,Kouyaté,0.1,FALSE,,a,6,31,85,0,0,0,0,0,17,Kouyaté,Kouyaté,Crystal Palace,Kouyaté Crystal Palace,M,2524,1,2,10,36,0,0,0,4,0,0,4,288,394.6,162.3,279,83.5,161,66,188,115,123,69,165,87
,,60689,0,0,0,0,0,4,0,,0,Chris,Chris Wood,0,91,FALSE,,,65,60689.jpg,0,Wood,8,FALSE,,a,4,90,136,0,0,0,0,0,20.9,Wood,Wood,Burnley,Wood Burnley,F,2436,14,1,11,33,1,0,0,1,0,0,21,384,552.2,299.6,1070,190.8,91,14,116,15,23,14,39,15
,,104953,0,0,0,0,0,3,0,,0,Christian,Christian Atsu,0,330,FALSE,,,55,104953.jpg,0,Atsu,0.2,FALSE,,a,14,4,37,0,0,0,0,0,6.7,Atsu,Atsu,Newcastle,Atsu Newcastle,M,738,0,3,3,15,0,0,0,2,0,0,0,104,121.4,186.7,55,36.3,296,123,172,110,275,133,282,124
,,54861,0,0,0,0,0,4,0,,0,Christian,Christian Benteke,0,132,FALSE,,,55,54861.jpg,0,Benteke,0.4,FALSE,,a,6,31,42,0,0,0,0,0,7.6,Benteke,Benteke,Crystal Palace,Benteke Crystal Palace,F,1252,2,1,5,18,0,0,0,4,1,0,1,133,231.8,248.3,632,110.9,243,26,141,20,45,21,110,22
50,,176413,0,0,0,0,0,3,0,,0,Christian,Christian Pulisic,0,119,FALSE,Hamstring injury - 50% chance of playing,2020-08-15T10:00:11.562980Z,85,176413.jpg,0,Pulisic,10,FALSE,,d,5,8,127,0,0,0,0,0,14.9,Pulisic,Pulisic,Chelsea,Pulisic Chelsea,M,1717,9,8,6,28,0,0,0,0,0,0,8,379,556.2,426,1059,204.2,88,28,78,55,24,10,33,17
,,59125,0,0,0,0,0,4,0,,0,Connor,Connor Wickham,0,136,FALSE,,,45,59125.jpg,0,Wickham,7.9,FALSE,,a,6,31,15,0,0,0,0,0,3.3,Wickham,Wickham,Crystal Palace,Wickham Crystal Palace,F,90,1,1,0,2,0,0,0,0,0,0,2,48,59.8,34.5,64,15.8,328,44,292,45,269,46,323,46
